Timestamp,Control Temp,Setpoint
2021-12-11T18:30:00.000,18.413043975830078,18
2021-12-11T18:35:00.000,18.772132873535156,18
2021-12-11T18:40:00.000,18.334766387939453,18
2021-12-11T18:50:00.000,18.36581802368164,18
2021-12-11T18:55:00.000,18.33155059814453,18
2021-12-11T19:00:00.000,18.127113342285156,15
2021-12-11T19:05:00.000,16.681835174560547,15
2021-12-11T19:10:00.000,15.035058975219727,15
2021-12-11T19:15:00.000,14.78563404083252,15
2021-12-11T19:20:00.000,15.736798286437988,15
2021-12-11T19:25:00.000,15.556255340576172,15
2021-12-11T19:35:00.000,15.326631546020508,15
2021-12-11T19:40:00.000,15.582438468933105,15
2021-12-11T19:45:00.000,15.495040893554688,15
2021-12-11T19:50:00.000,15.596905708312988,15
2021-12-11T19:55:00.000,15.201088905334473,15
2021-12-11T20:00:00.000,15.36569595336914,15
2021-12-11T20:05:00.000,15.633463859558105,15
2021-12-11T20:10:00.000,15.51727294921875,15
2021-12-11T20:15:00.000,15.562278747558594,15
2021-12-11T20:20:00.000,15.533746719360352,15
2021-12-11T20:25:00.000,15.38271427154541,15
2021-12-11T20:30:00.000,15.118968963623047,15
2021-12-11T20:35:00.000,15.334267616271973,15
2021-12-11T20:40:00.000,15.604292869567871,15
2021-12-11T20:50:00.000,15.65401840209961,15
2021-12-11T20:55:00.000,15.46157169342041,15
2021-12-11T21:00:00.000,15.506095886230469,15
2021-12-11T21:10:00.000,15.634529113769531,15
2021-12-11T21:15:00.000,15.272374153137207,15
2021-12-11T21:20:00.000,15.303443908691406,15
2021-12-11T21:25:00.000,15.44325065612793,15
2021-12-11T21:30:00.000,15.623184204101562,15
2021-12-11T21:35:00.000,15.817081451416016,15
2021-12-11T21:40:00.000,15.452439308166504,15
2021-12-11T21:45:00.000,15.400219917297363,15
2021-12-11T21:50:00.000,15.508240699768066,15
2021-12-11T21:55:00.000,15.496227264404297,15
2021-12-11T22:00:00.000,15.429876327514648,15
2021-12-11T22:05:00.000,15.397382736206055,15
2021-12-11T22:15:00.000,15.513128280639648,15
2021-12-11T22:20:00.000,15.653511047363281,15
2021-12-11T22:25:00.000,15.318970680236816,15
2021-12-11T22:30:00.000,15.422820091247559,15
2021-12-11T22:35:00.000,15.554813385009766,15
2021-12-11T22:45:00.000,15.683181762695312,15
2021-12-11T22:50:00.000,15.205236434936523,15
2021-12-11T22:55:00.000,15.2822265625,15
2021-12-11T23:00:00.000,15.413566589355469,15
2021-12-11T23:05:00.000,15.523670196533203,15
2021-12-11T23:10:00.000,15.627376556396484,15
2021-12-11T23:15:00.000,15.678876876831055,15
2021-12-11T23:20:00.000,15.53993034362793,15
2021-12-11T23:25:00.000,15.426336288452148,15
2021-12-11T23:35:00.000,15.434087753295898,15
2021-12-11T23:40:00.000,15.53709602355957,15
2021-12-11T23:50:00.000,15.484831809997559,15
2021-12-12T00:00:00.000,15.503883361816406,15
2021-12-12T00:05:00.000,13.456022262573242,12
2021-12-12T00:10:00.000,11.674089431762695,12
2021-12-12T00:15:00.000,11.48197078704834,12
2021-12-12T00:20:00.000,11.803290367126465,12
2021-12-12T00:25:00.000,12.19680404663086,12
2021-12-12T00:30:00.000,12.569485664367676,12
2021-12-12T00:35:00.000,12.88441276550293,12
2021-12-12T00:40:00.000,12.715147972106934,12
2021-12-12T00:50:00.000,12.31706428527832,12
2021-12-12T00:55:00.000,12.55344009399414,12
2021-12-12T01:00:00.000,12.610891342163086,12
2021-12-12T01:05:00.000,12.576556205749512,12
2021-12-12T01:10:00.000,12.417859077453613,12
2021-12-12T01:20:00.000,12.36247444152832,12
2021-12-12T01:25:00.000,12.408472061157227,12
2021-12-12T01:30:00.000,12.72438907623291,12
2021-12-12T01:35:00.000,12.473901748657227,12
2021-12-12T01:45:00.000,12.363046646118164,12
2021-12-12T01:50:00.000,12.494779586791992,12
2021-12-12T01:55:00.000,12.458124160766602,12
2021-12-12T02:00:00.000,12.496912002563477,12
2021-12-12T02:05:00.000,12.563007354736328,12
2021-12-12T02:15:00.000,12.588085174560547,12
2021-12-12T02:20:00.000,12.376838684082031,12
2021-12-12T02:25:00.000,12.34090518951416,12
2021-12-12T02:30:00.000,12.406343460083008,12
2021-12-12T02:35:00.000,12.526338577270508,12
2021-12-12T02:40:00.000,12.668452262878418,12
2021-12-12T02:45:00.000,12.777493476867676,12
2021-12-12T02:50:00.000,12.388280868530273,12
2021-12-12T03:00:00.000,12.345834732055664,12
2021-12-12T03:05:00.000,12.617609024047852,12
2021-12-12T03:15:00.000,12.593868255615234,12
2021-12-12T03:20:00.000,12.355878829956055,12
2021-12-12T03:25:00.000,12.35003662109375,12
2021-12-12T03:30:00.000,12.45352554321289,12
2021-12-12T03:35:00.000,12.572739601135254,12
2021-12-12T03:40:00.000,12.657514572143555,12
2021-12-12T03:45:00.000,12.494044303894043,12
2021-12-12T03:55:00.000,12.476812362670898,12
2021-12-12T04:00:00.000,12.439403533935547,12
2021-12-12T04:05:00.000,12.546422958374023,12
2021-12-12T04:10:00.000,12.630373001098633,12
2021-12-12T04:15:00.000,12.521299362182617,12
2021-12-12T04:20:00.000,12.37399673461914,12
